week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_30,30.663745880126953,30.80767059326172,30.826745986938477,31.049610137939453,30.129756927490234,31.113515853881836,29.82140350341797,30.625219345092773
19_31,36.076019287109375,36.6002082824707,36.90279769897461,36.96295928955078,36.39204406738281,36.85512161254883,36.39259338378906,36.49995422363281
19_32,37.88743591308594,38.10393142700195,38.35610580444336,37.95713424682617,38.21590042114258,38.741878509521484,38.1916389465332,37.67998123168945
19_33,31.445411682128906,32.49164581298828,32.42683029174805,32.091941833496094,32.61994934082031,31.91924476623535,31.88010025024414,32.000648498535156
19_34,32.92008972167969,33.337039947509766,33.45367431640625,33.353450775146484,33.06830978393555,33.447139739990234,32.7077522277832,32.869178771972656
19_35,28.241365432739258,28.495817184448242,28.20571517944336,27.876680374145508,28.003971099853516,28.230670928955078,28.220552444458008,27.87721061706543
19_36,28.114408493041992,28.43087387084961,28.096118927001953,28.273841857910156,27.56226921081543,27.812307357788086,28.097278594970703,27.49791145324707
19_37,32.211700439453125,32.29096984863281,32.48500061035156,32.45252227783203,32.57483673095703,32.665462493896484,32.496299743652344,33.11405944824219
19_38,29.027185440063477,28.497146606445312,28.668312072753906,28.840951919555664,28.904348373413086,29.007400512695312,28.744457244873047,28.845182418823242
19_39,27.350921630859375,27.296710968017578,26.646106719970703,27.70806884765625,27.34325408935547,27.720766067504883,26.9786434173584,27.443153381347656
19_40,27.39919662475586,27.543010711669922,27.286611557006836,27.056331634521484,26.798397064208984,28.010351181030273,27.107242584228516,27.700422286987305
19_41,22.824628829956055,22.795745849609375,23.314207077026367,23.038158416748047,22.985563278198242,23.274837493896484,23.85559844970703,22.819385528564453
19_42,27.254131317138672,26.68196678161621,27.605398178100586,26.646352767944336,27.474449157714844,27.032535552978516,26.787090301513672,27.04519271850586
19_43,29.19782066345215,29.14581871032715,29.22066307067871,28.684736251831055,29.482439041137695,28.875732421875,29.524110794067383,29.356489181518555
19_44,24.35344886779785,24.880517959594727,23.9547176361084,24.976360321044922,25.000621795654297,24.466938018798828,25.0759334564209,24.089284896850586
19_45,26.672805786132812,26.622722625732422,26.4957218170166,26.360309600830078,26.169734954833984,26.469425201416016,26.370458602905273,26.555200576782227
19_46,27.580095291137695,27.83399200439453,28.279977798461914,27.575742721557617,27.604360580444336,27.847074508666992,27.769933700561523,27.694456100463867
