week,abortion,climate,gender,guns,health,racial_justice,unauthorized_immigration,pca
19_24,32.165382385253906,33.294734954833984,26.99148178100586,25.3019962310791,25.96942901611328,28.258188247680664,29.789838790893555,22.96059799194336
19_25,36.36112976074219,39.89442825317383,30.931455612182617,29.3989315032959,29.514341354370117,32.56061553955078,35.005706787109375,26.769315719604492
19_26,39.00999069213867,42.7190055847168,32.010616302490234,31.946081161499023,33.26203536987305,36.355899810791016,37.537879943847656,29.051071166992188
19_27,34.04764175415039,36.6075439453125,27.958349227905273,26.78007698059082,29.09223175048828,30.553302764892578,33.15989685058594,25.08905792236328
19_28,32.94508743286133,36.592193603515625,28.079166412353516,27.77387237548828,29.272085189819336,30.391910552978516,33.6139030456543,25.265344619750977
19_29,39.863285064697266,43.541038513183594,33.409114837646484,31.79226303100586,34.519073486328125,38.00152587890625,39.96823501586914,30.734373092651367
19_30,34.0064697265625,38.00550079345703,29.235628128051758,27.656225204467773,28.313173294067383,31.95687484741211,33.901580810546875,25.86522102355957
19_31,41.15592575073242,45.41811752319336,34.49199295043945,33.384098052978516,35.461421966552734,37.8154296875,40.234893798828125,31.28872299194336
19_32,40.797576904296875,46.398651123046875,35.093875885009766,35.73456954956055,37.01453399658203,38.676170349121094,41.52352523803711,31.948808670043945
19_33,36.108821868896484,40.12373733520508,30.071914672851562,30.748857498168945,31.52195167541504,34.08655548095703,35.28386688232422,27.36478042602539
19_34,35.546627044677734,41.01520538330078,30.569326400756836,31.075786590576172,31.728397369384766,33.24384689331055,35.58245086669922,27.160646438598633
19_35,32.34282684326172,34.660919189453125,27.25564193725586,27.115177154541016,27.751846313476562,30.195018768310547,30.738807678222656,24.647859573364258
19_36,30.715778350830078,34.66391372680664,27.207124710083008,26.890060424804688,27.635498046875,29.816917419433594,30.460325241088867,24.117765426635742
19_37,35.92052459716797,40.25751495361328,30.87209701538086,32.14767837524414,31.659423828125,33.19989013671875,34.96244812011719,27.309751510620117
19_38,31.93321418762207,35.68800735473633,26.843379974365234,27.97415542602539,27.71442413330078,29.261537551879883,30.532785415649414,23.01456069946289
19_39,30.727581024169922,34.048553466796875,25.63932228088379,26.483747482299805,26.22400665283203,28.249107360839844,29.302539825439453,22.514423370361328
19_40,31.016157150268555,34.0478515625,26.25086784362793,26.21242332458496,26.803709030151367,29.017372131347656,29.287240982055664,22.60858726501465
19_41,25.467161178588867,28.76513671875,22.68950080871582,21.803668975830078,21.836734771728516,23.529747009277344,24.997577667236328,18.66265869140625
19_42,30.62858772277832,32.62858963012695,24.232349395751953,24.295974731445312,25.80522346496582,26.349273681640625,28.58260726928711,21.154380798339844
19_43,32.297367095947266,36.17967224121094,27.54037857055664,27.799800872802734,28.092241287231445,30.078195571899414,30.593597412109375,24.54181671142578
19_44,26.72425079345703,29.8919734954834,23.331607818603516,22.325605392456055,23.93377113342285,25.42605972290039,26.582475662231445,19.346111297607422
19_45,30.269601821899414,34.15205383300781,26.42393684387207,24.638351440429688,26.905019760131836,27.701322555541992,28.188867568969727,22.839303970336914
19_46,30.52687644958496,34.57438659667969,25.97673225402832,24.7757568359375,27.50414276123047,28.502098083496094,29.341482162475586,22.625640869140625
19_47,26.040786743164062,28.249774932861328,21.352752685546875,20.903091430664062,22.74651336669922,22.734363555908203,24.4634952545166,18.191816329956055
19_48,25.615724563598633,28.042726516723633,21.084016799926758,20.352737426757812,22.491689682006836,23.841293334960938,23.774837493896484,18.860631942749023
19_49,27.635738372802734,30.93630599975586,24.21542739868164,22.955713272094727,25.11980628967285,24.311599731445312,26.030683517456055,21.09170150756836
19_50,26.176301956176758,30.48309326171875,22.814855575561523,22.16619873046875,24.00103759765625,24.656673431396484,25.9688663482666,20.16276741027832
19_51,28.645891189575195,32.44350051879883,26.085275650024414,24.187084197998047,26.21441650390625,26.49485969543457,27.2070369720459,21.895254135131836
19_52,24.930248260498047,27.082189559936523,21.979305267333984,20.355520248413086,21.76264762878418,22.0445556640625,23.18917465209961,18.089059829711914
